Date,Open,High,Low,Close,Volume
2021-04-12,111.60726405069163,117.91361700052244,95.39960770275273,101.46933886549539,3827
2021-04-13,104.60026420217528,142.21083218816187,102.71526567421967,137.90940486719362,6232
2021-04-14,104.07288023189702,138.11220522679056,96.02321189308016,133.73455467690928,3217
2021-04-15,185.5460584011007,188.6497672921819,92.25948197822541,101.93276309176011,4539
2021-04-16,170.36578593800238,177.9870821425056,109.75085057090506,112.43683990005103,8845
2021-04-19,147.41738290873252,156.77914855039757,136.41600797585807,141.36426749186353,5383
2021-04-20,109.78341606510014,158.69396703708927,108.9222549600364,149.28645844474465,3961
2021-04-21,149.16158751168325,150.90940036043258,134.83760816085723,140.4289747254869,4226
2021-04-22,147.34717707805657,161.84120433777505,142.31934265958978,153.0937678412094,7837
2021-04-23,117.32018699100152,166.88748190483938,115.87582214945074,159.51316749056815,8031
2021-04-26,143.3851649237973,145.91353893070018,96.57171998160281,100.99238211278356,4716
2021-04-27,139.85047343973736,147.08236207456554,136.50942691887172,146.4095159453504,4414
2021-04-28,161.58500980522166,199.02989675760261,156.36670105216976,196.34992408875883,2448
2021-04-29,163.50936508676438,172.63144745457964,146.04668465866686,151.90322801295486,1570
2021-04-30,104.53040097720445,174.08601349485303,104.44544519113235,167.75422674589532,3904
2021-05-03,137.46126146264712,144.67180807162583,123.57632596219275,131.1863857916883,3505
2021-05-04,162.58599157142365,179.9706613263672,155.45584865280625,177.39913781527625,1917
2021-05-05,150.31362585800878,184.4860297433597,146.65076199594355,177.2921481876115,7982
2021-05-06,185.64898411883223,185.93019918161147,151.60024540972572,152.1296047654139,8427
2021-05-07,165.8693631618945,201.3545957856515,158.320037764044,197.60138232792136,7336
2021-05-10,116.29344270814298,122.56097619356629,103.00326987148401,112.55502147626534,2678
2021-05-11,107.05687474004299,108.51784039545619,99.29325052873796,101.6947664889581,1615
2021-05-12,164.24192782063156,185.24585692017897,161.00668168326118,177.01582117570962,8086
2021-05-13,102.65113105416218,183.06586672460745,100.81300215934402,180.71555373648826,5749
2021-05-14,158.57755812734632,165.10036925553078,106.25136167860923,112.02072291205762,4505
2021-05-17,194.02302414249576,198.07499556824905,125.00986934938605,126.5582832958606,5529
2021-05-18,157.5474177875879,163.50785374236438,98.1932969020491,101.75523633666289,2135
2021-05-19,138.8169926206522,139.89149814694127,122.36073093871384,129.33086107805647,9566
2021-05-20,164.32882184423534,177.48331539108324,158.72766201414186,177.31418739186716,8226
2021-05-21,145.82528904915165,160.8916970450609,141.9606634058723,151.7960527712579,6162
2021-05-24,154.5616789315935,157.25797901926532,130.60706329875342,134.80955931682882,1206
2021-05-25,194.14648087765252,202.34325090545713,131.55282066440074,137.17392949063304,5875
2021-05-26,138.61026378007742,148.6037667847994,100.0767152926752,100.13536257154682,2319
2021-05-27,196.11905638239142,198.23336896238052,129.1949540719875,129.9800527565236,2141
2021-05-28,190.53506419560637,193.18677160743994,155.83329348616294,164.64587416379305,5627
2021-05-31,119.57911347892964,204.04804225798236,118.80032358801674,197.4194443816357,8389
2021-06-01,106.93613008751655,194.36056904439616,99.86809412541149,184.70608269838993,3690
2021-06-02,110.07780013774267,119.23594361965012,93.15911482346239,102.35949646455292,8323
2021-06-03,101.82218256515498,194.88481566813977,99.11534652213767,189.85606046748393,4255
2021-06-04,109.44429607559285,186.27094415512983,105.7393817049977,178.31984132986258,9281
2021-06-07,168.3006773416357,179.39507088809705,162.61146328318853,178.03761235709806,6213
2021-06-08,107.1188648460229,155.57395774239728,98.30177514963705,145.79957590035715,5108
2021-06-09,131.89756302937613,149.44406163581013,122.47850715677193,139.80052929545027,4020
2021-06-10,184.48753109694547,186.1248206757372,122.89594040220656,130.29157288331925,2857
2021-06-11,102.32719357358259,109.56371714346764,101.46099596503565,106.56948589543657,9996
2021-06-14,181.44684825889357,182.44839823396123,116.1319947940214,122.8235363493699,3789
2021-06-15,128.18547747734,130.9026534663218,120.55732627907584,124.66036349780246,4875
2021-06-16,111.81648276216562,156.56726486517223,107.109472767255,148.40770697102016,8605
2021-06-17,169.67371653641507,178.527596731322,169.1822326329633,174.7444406596694,9135
2021-06-18,162.8942846779884,163.77825434945598,145.47036144633108,147.38098283979465,7055
2021-06-21,187.7472013527053,191.16945660049436,97.87930886937959,105.78444494471606,4882
2021-06-22,173.50710438038857,205.5928134412332,168.96751604990996,195.7789800988204,8175
2021-06-23,180.34809303848488,200.56926786200327,177.33147062217338,194.27243190941124,8129
2021-06-24,128.20345725713065,182.6805637789024,124.36326651748107,178.51895431484084,6021
2021-06-25,117.74395437797229,200.79817529139476,109.19995924471549,199.13279015642206,5735
2021-06-28,175.06147516408583,184.9232431369228,146.95824310597672,154.4482332800263,3387
2021-06-29,180.6834739267264,204.4853251179519,177.96031995491558,196.27683502532062,7582
2021-06-30,199.0505142000673,201.86528722457652,106.38548565955134,107.56050406167508,6866
2021-07-01,141.26176769114267,141.96245464835457,134.04809260969643,136.56807482613715,3566
2021-07-02,137.20180857927832,137.7680641530539,113.33056229012924,122.53812680067658,1975
2021-07-05,177.6412960741997,178.845077569255,113.76742003492946,119.583308413427,8212
2021-07-06,134.0803540253018,139.88803986144603,108.74549280181978,114.0802948892676,2262
2021-07-07,193.07573256035647,202.36336677241138,156.27742815967505,162.24136415659967,6047
2021-07-08,185.8412751843012,190.80870946436104,174.47190291726534,178.1321855747305,8382
2021-07-09,142.89940273750184,166.25929476659803,134.82833253430672,157.82983994203607,7231
2021-07-12,175.08710677914974,179.54597297774782,109.46340846581847,114.69627095882097,4327
2021-07-13,175.45428740846825,188.19821245102534,174.2868083807803,181.11237699334708,6630
2021-07-14,110.31238688359326,170.91419808923786,109.02173563530263,163.59547071637286,3259
2021-07-15,190.25529066795667,191.99492772699006,133.44797914767335,138.81657061269954,2257
2021-07-16,150.52523724478573,171.0251901433644,141.15953506407735,167.4130295536063,1464
2021-07-19,182.64574661077415,189.0187681761544,122.9069767075213,125.99049792428329,4294
2021-07-20,132.00496010306117,135.22618693126472,123.30954841446898,134.51922084942106,7774
2021-07-21,189.55232284962005,195.3639861908286,181.91136698383127,191.74858431319902,8431
2021-07-22,138.92016787341632,144.26816253622823,126.57232613807297,129.05045056714204,2230
2021-07-23,101.08376514802984,156.96107174624007,100.72035766486742,146.99882681579368,4805
2021-07-26,190.53819764192636,195.28353326815076,187.99564108817765,189.01411373960147,7419
2021-07-27,109.12866767861335,178.932702597896,101.84372834013895,170.77213502675275,6750
2021-07-28,131.9313637590415,136.25203660970766,104.2236252360638,106.22032261647027,4856
2021-07-29,195.0061967050805,202.97010393127758,111.0175952228431,114.73030442789704,4135
2021-07-30,195.0607146937556,201.0148627099567,95.76716741712744,100.78415907719169,7953
2021-08-02,157.34378881232863,171.95813343794035,150.089107127827,163.09217902291635,7034
2021-08-03,163.18372121697993,167.29314674048103,143.63503030845058,144.76734254104184,5589
2021-08-04,144.84455219783197,150.88759639604677,109.36382103745294,113.42748509022755,2546
2021-08-05,129.32107716980644,202.0935989118653,124.47034807837949,195.79341210567705,7065
2021-08-06,132.8664545369916,157.13980181256673,127.4581838972762,152.965972394562,2094
2021-08-09,167.25184560770384,168.69496604457865,116.00572299733676,124.18932941128892,3411
2021-08-10,175.237452943768,176.17304701289137,148.3435751650386,150.06035711547077,3617
2021-08-11,179.15790437258485,179.3246198785812,159.88371875524456,167.96203327351077,9954
2021-08-12,178.96181427945538,187.69715692190752,100.69513752038992,107.62392179735645,5145
2021-08-13,109.12061030486903,129.83513062717614,103.56190216287943,127.4703815047892,3775
2021-08-16,149.44203047025815,182.81161658121704,142.44675176623244,180.69654908839937,7628
2021-08-17,105.75587600166443,153.32684104452676,101.63569861214786,145.96648704026612,4155
2021-08-18,154.95288823237354,158.15304936324745,153.27373834354825,154.6577142032295,4970
2021-08-19,144.1530501373377,149.21349706145605,136.62394781829326,143.28160022094693,8972
2021-08-20,188.77041827582997,190.39552892880454,99.14327119744429,104.38999426430051,9775
2021-08-23,135.09150125520787,144.68895846982755,110.18122997658784,116.5749779820156,6415
2021-08-24,111.70670164276059,153.06997787436148,108.32671383247569,144.5541638741891,5331
2021-08-25,114.29916820528359,129.55644277044283,105.23050243188524,120.91854654079279,2942
2021-08-26,176.15106317174724,180.21880065746728,99.1242041802121,104.99790286596787,7026
2021-08-27,161.8218063316261,191.9885785422541,160.96778148871738,184.36496640518237,9301
2021-08-30,110.11226761227903,199.5580144703094,105.61422770523474,198.1192529164116,1191
2021-08-31,108.41068061149974,179.40047742559176,100.8471200640634,179.31428739967396,1861
2021-09-01,170.096913145912,185.57822149624698,162.15556752858927,185.3784921704667,7711
2021-09-02,107.27630063641935,130.06373040575014,102.33033010878177,124.19771303170454,1649
2021-09-03,182.18600592903562,200.61664660379935,173.2385302207226,196.06269755131996,5134
2021-09-06,170.62422271564964,175.80437620473484,117.01588607339986,119.69257044534284,8587
2021-09-07,108.13487806418998,195.21761244035542,104.02889109180731,195.14298103618324,9828
2021-09-08,108.48377140851919,203.70879559316936,99.49780230282948,199.4819293965951,2036
2021-09-09,198.66395785011753,205.84463946212614,162.2097134098891,171.17228057460488,5131
2021-09-10,137.42707957561203,202.54131019885656,130.56995188736522,198.1143731791822,3148
2021-09-13,137.06421470668909,164.2761700198326,128.47440923546688,156.95397795671036,6457
2021-09-14,181.27995672575025,183.6101463697186,125.06644564804671,125.95417831760903,7079
2021-09-15,194.72485773838588,202.85627778320313,135.04963880448432,143.69958856656208,3430
2021-09-16,198.6001063822871,204.4844187868216,156.14989447237633,159.3560935378786,2879
2021-09-17,175.33781852589416,177.44544952019322,105.52484107841933,107.3081562027015,8542
2021-09-20,137.62595855309158,164.60153122026293,135.2322601896711,162.2343264617246,3011
2021-09-21,108.35007166986688,204.39808832192483,104.17038658972801,198.11778367622946,4373
2021-09-22,177.7146915927437,186.01408752486813,116.4988449323281,119.01076497837276,8357
2021-09-23,155.8404249735805,183.41578944912987,152.6347491134155,179.2595116288383,2289
2021-09-24,142.42220092469762,193.37288366923786,141.0724160639812,190.78987937796194,2447
2021-09-27,190.6354385094736,203.0402753511281,187.6736708538836,194.3701592820221,4199
2021-09-28,111.11974823061513,202.70624335805306,105.39691008519512,196.01356044054472,7381
2021-09-29,149.26251042908592,156.62681874497798,144.84397334817527,152.1459638721472,8522
2021-09-30,101.13536447674191,202.60979275194342,97.6681768643828,197.73079079915038,7059
2021-10-01,146.86606419941262,177.77358539280786,139.40154291084147,175.73102071344388,4183
2021-10-04,105.63032756818373,122.43516992434463,96.69522785425055,116.16714362369619,6462
2021-10-05,111.8817916268072,151.27743575222587,104.31389939778323,147.690010646797,4216
2021-10-06,111.75262467771049,181.7895693039439,108.4326176565337,171.8331175372004,4136
2021-10-07,164.92103021160636,169.72286536422524,117.2896099035328,124.73403158190834,4318
2021-10-08,174.60448792654233,179.46334398843845,162.54171653014822,164.06151835488873,3782
2021-10-11,158.33687650971598,172.31856577876863,157.03369662880306,166.66004790466192,8657
2021-10-12,196.21725484745417,205.38481487864163,112.81370401049499,116.26997438085658,5920
2021-10-13,137.4870579523704,164.51671224387314,129.41003426192984,156.50853124527563,7324
2021-10-14,128.57120862818607,181.67399179583919,126.10772615576305,177.16269109786077,7327
2021-10-15,186.85991281894604,194.046905478674,149.2570323646074,149.8895664535942,9417
2021-10-18,122.35958385194526,128.22193883975288,99.8932163255472,101.21031167761075,1776
2021-10-19,196.32225394406112,201.2459244310736,92.31639722263341,100.90384690792922,6208
2021-10-20,101.21544746898164,137.62609212484475,94.87761462150876,135.70293439700123,1687
2021-10-21,196.9878826707639,201.6272453053128,190.08739520947842,192.61940684317818,1529
2021-10-22,104.3159911950576,125.32586383058663,98.76303294177579,122.86767796036088,6067
2021-10-25,189.11431136980713,198.26273286832367,158.16057266291523,163.43636888716873,9080
2021-10-26,152.77011090863,156.12417904359347,115.65322728492544,122.20758706933205,6518
2021-10-27,199.29647961193004,208.81911975726376,129.8351234217387,132.16699896595486,3153
2021-10-28,107.37965647353988,190.1347618610955,98.73562660159591,184.8042089601484,7094
2021-10-29,155.38542844013207,179.2015880137563,152.29174281933194,172.8861442269947,7974
2021-11-01,196.9302535619099,202.35965800680316,102.59861119155869,109.53992773132106,5774
2021-11-02,152.3097844170149,153.60359058668192,142.7089556349212,142.87020209864335,8692
2021-11-03,162.93986381352624,166.69807600360565,99.19040506558497,102.91697636452645,4103
2021-11-04,169.57486889846172,170.56633002123795,144.57191648071282,148.0890146603009,3440
2021-11-05,145.45410647677733,172.47294161194063,140.0192621909472,166.2434011701068,5135
2021-11-08,162.75580800840635,167.22454996041074,111.1228997420432,111.85026235981516,8124
2021-11-09,158.43143119231001,166.21128090801938,120.9871801536555,128.88849389091658,6201
2021-11-10,190.11580104909888,192.32050585909258,137.60585453254,139.7836625502157,1844
2021-11-11,104.54463803414579,193.5987630498983,97.77425988532569,191.95310246560496,1446
2021-11-12,128.09631895922303,203.3888238519341,120.0641977267821,199.32550154229642,4915
2021-11-15,195.04114840765587,204.30700223983968,98.87236033714646,104.49112989956159,4109
2021-11-16,189.02637838909163,196.13059653921576,168.69196028231934,176.1007923495392,2234
2021-11-17,145.5656752785713,149.75491152650048,130.55380351808427,137.17240664023433,7587
2021-11-18,162.01325978015367,167.18598147769677,135.69052065142793,139.245818622948,1226
2021-11-19,127.73811829811326,176.26862744647326,119.64953290777761,175.42649733470228,5143
2021-11-22,118.81211597237613,201.68840217830203,115.86510227352085,191.84264321454089,8185
2021-11-23,146.36984049399823,201.75693249720402,140.65771131648305,195.09285945025482,6558
2021-11-24,135.33522280260527,160.5662992884663,127.88124541118988,157.71225860383208,1186
2021-11-25,158.3656111850872,164.22369512723964,131.92255683192522,135.7121159300503,3535
2021-11-26,107.77346369649848,179.84973224656787,104.74578762032424,178.75490858587793,2932
2021-11-29,197.43948076661667,207.0978474546925,120.5066782245018,125.10013832623002,3032
2021-11-30,198.62107444796027,200.36892432679392,148.22776793986026,156.40740288335178,2252
2021-12-01,169.81617140197451,176.29647458252666,126.55862852103068,135.85784615248733,6509
2021-12-02,153.60963663441203,168.1176519961769,148.15880250581313,165.6631073707876,6074
2021-12-03,130.95276162863277,138.12837545511812,117.42522923611418,124.03989128935069,2881
2021-12-06,181.37950197069486,189.14771564309768,110.12655835109344,119.15929457348258,1269
2021-12-07,168.47311725538793,198.55810595665804,167.4876487412585,191.82390866754372,2630
2021-12-08,116.26169393448913,122.40668853704105,107.85958251629205,110.1803682949537,5405
2021-12-09,191.09271844938425,200.01740938890435,143.50679071097733,150.59579077349315,7139
2021-12-10,182.25372429231692,183.0399914022145,113.84783367717789,122.08527829630088,2574
2021-12-13,194.9799913291924,198.28913898699435,95.32270604926096,103.89299633256674,2695
2021-12-14,172.57195083883602,175.05482563514448,99.45081006059331,103.60188182914264,4258
2021-12-15,161.341519593579,171.2216592142332,116.62877818766405,117.52217721058273,4262
2021-12-16,141.8243036290619,190.57093324726878,137.44648885606568,186.67703545060004,2445
2021-12-17,193.2728483354013,200.5989753278053,125.94052849563214,128.24787439770267,7263
2021-12-20,186.60638895004084,201.89316869633961,183.6944244000746,195.04591705752958,9411
2021-12-21,104.52186701061893,160.28304167369313,96.79919144224388,158.16222929891936,1052
2021-12-22,102.6366974497252,146.05139577899212,101.88142658946633,143.6614189768766,6570
2021-12-23,137.64633668780496,160.8217291024758,129.37052451299795,158.00888346694546,8579
2021-12-24,181.0553330781833,185.1666058607771,147.39314766438508,151.66983852262678,2666
2021-12-27,198.72761293149443,201.0708635879997,169.91698606472656,175.87762537573252,7901
2021-12-28,115.04168911035282,128.44612142475373,114.14516679799603,128.24960659728524,3785
2021-12-29,159.4130715352135,168.20700210328545,131.93144837645744,135.30503916003025,1719
2021-12-30,138.08908566310214,199.06552856713392,137.1920764729537,189.40943025332507,9597
2021-12-31,196.99143978146031,200.40714365177598,185.03021408622945,194.64565131504054,7855
2022-01-03,184.21189231357087,192.64089154290218,176.13927582030837,189.25582274864746,3294
2022-01-04,183.83287047111378,183.9037885988575,137.34847185216677,141.94479939573137,9263
2022-01-05,146.86931597949703,184.8390571839919,144.63329049626032,178.03655030068816,5482
2022-01-06,141.48195023376653,155.88797228759614,132.147399181268,147.63357333010987,1698
2022-01-07,127.34070719307063,151.22006821821026,123.89474123580091,149.75398521461022,8243
2022-01-10,105.6375496650927,122.0646743993999,104.02770534821896,120.46801090572839,6918
2022-01-11,186.47223762550533,194.3730701252197,153.48138644131208,159.11303032585164,1348
2022-01-12,181.29010091300776,187.45300839654922,109.17584857188663,118.61358977533479,6374
2022-01-13,199.97176732861305,200.42037290489023,133.11816700171616,133.1564699067194,8869
2022-01-14,199.66368370739053,205.88915361201336,183.1217717294535,185.5030201619935,1307
2022-01-17,155.54317056026275,158.6323477887004,111.32310451698145,120.70758092108552,4416
2022-01-18,176.89874151805105,180.58599307275952,105.40496884877167,107.11582851734329,5820
2022-01-19,194.47657298824282,202.17388717121162,105.76832474488344,106.90075926128164,4558
2022-01-20,184.96473906774116,202.18780397703688,179.2628669097431,194.07845205031077,5478
2022-01-21,124.73481017431976,154.69561006458179,116.11637194137147,150.69204379618347,7531
2022-01-24,145.05441353100935,154.5259428910729,136.17010900476257,140.94120718170183,5620
2022-01-25,112.9159415151495,185.15248528031256,102.97029894830425,181.08785810079183,3985
2022-01-26,195.40510272587224,203.12346307817333,176.79087579567164,183.58259279105158,9112
2022-01-27,160.617463445088,165.45623609073058,132.47835423945597,133.21910331156045,9467
2022-01-28,122.86428055034628,178.33712901260037,112.93595923352653,169.36180574737952,3547
2022-01-31,167.17006844058568,186.18989402169046,163.09112607278377,177.11228158518867,1336
2022-02-01,161.81282404578957,166.3392367653063,158.93879870733474,165.46506868659546,3979
2022-02-02,135.81627180328405,145.1812051163863,109.58071564423108,115.15950748000994,4968
2022-02-03,111.3557592199629,195.84365676690987,108.31268330175426,187.5883083517057,1910
2022-02-04,167.15731955927996,175.07042670240662,153.04488020239936,153.90945527360088,2996
2022-02-07,152.03077009037932,154.03988348723453,128.2329592062086,128.24724263700037,4129
2022-02-08,177.2318391735639,185.28303126111055,138.02698501456678,142.5228185437694,6447
2022-02-09,152.01635011119933,160.5176774580497,95.38847481762481,103.75710903989074,7129
2022-02-10,185.218150031854,188.10965337639553,107.063528265941,112.78668012224176,6850
2022-02-11,155.19068387744855,186.07727583520932,145.19861088801414,176.5546750515861,5204
2022-02-14,156.09379715353862,156.59239861753025,97.13269701906461,100.00116347553661,8446
2022-02-15,187.66536026583452,189.16445279830592,138.85203220062866,141.65658284822922,9519
2022-02-16,140.3482866212397,157.62682948907397,138.75079201890026,152.25101810855884,1314
2022-02-17,113.40152284506408,119.15944755628718,103.82280611744387,105.46344200009723,2134
2022-02-18,102.8782676313339,203.7593171302423,100.02640167123342,197.30781629723327,5876
2022-02-21,175.51372556736192,175.6834168605166,114.68413267223193,122.6125331249672,9102
2022-02-22,162.03095513534646,171.63462288156776,121.3623040572636,130.41987196362808,9347
2022-02-23,170.40797680992236,170.8538577372638,120.64337952842591,130.39425122550273,6592
2022-02-24,121.29641615089108,124.47228573896902,118.97351960992656,123.04166621173499,2724
2022-02-25,113.63714755867697,113.77729273393754,91.33440675249022,100.14738220863114,4343
2022-02-28,101.4544665667882,178.60306374174058,98.17191567401483,172.93447940879963,1886
2022-03-01,135.0587558806597,206.00721881913825,133.93035043549085,196.68454997992853,1721
2022-03-02,158.9917686854633,165.65124034626797,113.72909907330285,122.4293483285045,8678
2022-03-03,139.22440450997323,174.53129386514652,132.86334816353704,166.30471918034226,4357
2022-03-04,143.7474922023729,174.32244473045733,142.1001832415623,174.18963269587152,1870
2022-03-07,190.41586944937484,195.8360224341721,180.54422533392244,184.84253790905245,7751
2022-03-08,134.82554670233003,146.85854947641613,131.95296975355936,142.26291970136091,1497
2022-03-09,151.39894891598107,156.388628358189,122.92514487694096,130.29309056404293,2756
2022-03-10,178.3653012741143,179.08743312746617,127.99535109606043,132.5295134023031,2117
2022-03-11,139.654278232127,178.10648692054434,129.76147878106318,171.26213330985127,3828
2022-03-14,162.20867002278735,186.71015079914994,161.6612202001914,181.6779466505636,2647
2022-03-15,186.23637087467452,193.88785937328717,114.6112441142978,118.16139677566026,7992
2022-03-16,194.95206236576422,199.80496870638137,132.27509914467674,137.09410081577653,7771
2022-03-17,114.7073480929038,191.68783603717932,109.6760125454206,190.194019674915,1142
2022-03-18,192.65876251614944,199.14133205692767,177.50999374561755,180.66935196947392,3761
2022-03-21,149.2116293079538,200.20970389729925,141.91922681697812,198.4858402762476,4435
2022-03-22,125.82443882989584,184.1487716017562,117.0769680950061,175.42482596820807,7622
2022-03-23,145.91357562382615,152.04473801451857,129.9323270830136,139.31952010279224,8069
2022-03-24,198.0032575285477,199.57529636411724,151.0128496314685,159.06378339946377,5512
2022-03-25,149.26180939928696,175.72480599954412,140.75600742622098,166.10142542473204,2848
2022-03-28,132.87516102875082,138.05881566210402,102.34012862551243,107.84558163171239,3696
2022-03-29,163.34008543167258,164.06906995038912,146.19081364611836,154.4496959103865,2717
2022-03-30,124.0145618778193,177.20041189141165,120.97952278633979,170.93208284726097,4072
2022-03-31,107.5863328108664,119.26411947023414,103.60154518977426,116.73213040010603,3786
2022-04-01,112.88797219106492,186.10010626132873,109.71884205287948,178.0631717425557,4791
2022-04-04,112.80458389577724,166.55549878707308,108.13071054129799,158.37727805141117,4871
2022-04-05,115.19026935122943,205.01165212830608,112.33447318884306,195.22217856975948,2806
2022-04-06,113.88271726494102,118.90141257518606,94.6261153981447,104.24222982068918,2504
2022-04-07,164.08747448032148,168.63704327759885,123.40416747549001,126.53261375554669,4308
2022-04-08,118.18800843991448,167.6901439844472,117.20756305880508,160.1553879299824,8117
2022-04-11,134.56672833238633,135.8914348958056,124.38781956008894,129.65599122059308,6048
2022-04-12,189.6788409906012,195.14799612853244,170.87142562267246,171.44241640712423,9263
2022-04-13,147.39616402628724,181.36300425350163,146.29073236320144,175.9005282521931,2690
2022-04-14,166.75577385210272,167.65050508020659,108.05770251468499,110.25159640664745,4303
2022-04-15,117.23198712016298,155.5652872757459,112.58848462134156,151.38544642067677,4113
2022-04-18,119.22890188086708,159.42190354477762,114.8963925577768,150.8890555591056,8850
2022-04-19,104.08686162664789,145.4896132415007,96.08994300661998,136.92807702155412,7416
2022-04-20,116.89350630721646,194.28486290616402,109.49875976837532,193.2924862569672,2504
2022-04-21,127.85903390319586,183.65784081480044,123.59585096328885,182.75063198732212,9924
2022-04-22,117.70104842767468,172.34789296098305,114.36400635191838,169.7209381909637,4924
2022-04-25,108.87025337570556,180.1803241990397,105.70556553509057,171.43266357349975,9615
2022-04-26,112.06358711006008,147.4606402320469,104.32363623712,146.1716143813119,5485
2022-04-27,146.07787680327257,199.29942013593205,145.55715274105987,192.0994521096576,9100
2022-04-28,120.63337184057926,170.47119892145957,120.5051553454732,169.45954272532853,9684
2022-04-29,136.42698610480755,179.1294847030599,128.47154218554107,172.89810616558162,1191
2022-05-02,150.34172708548567,189.72976336992596,145.5702633255952,186.16909037873452,9690
2022-05-03,169.03948286293652,176.9286224925952,126.09834754868334,127.4071589342191,5917
2022-05-04,103.93121398410989,183.04399487492392,101.57555463816487,180.7070903866703,6831
2022-05-05,179.94103989090428,186.3330581848039,110.19902076467538,119.5240602956492,5322
2022-05-06,162.79003894909079,165.14686429484965,125.93916546823979,134.53419522448877,7999
2022-05-09,108.17590319488718,140.6976482581058,101.07805269264746,133.56104542698426,8282
2022-05-10,187.35786241067774,206.58932718452155,182.53561010730448,197.85254683891407,2874
2022-05-11,192.08724005318132,193.35525804444893,180.45048611287882,185.65372237479266,5763
2022-05-12,106.10779598548638,178.782943044981,96.35535063264679,170.11698615902597,9464
2022-05-13,127.68776481472037,178.64142870568202,118.0300603758775,172.70567616153903,2051
2022-05-16,180.62012797930612,181.89123288797637,154.05458898239877,156.2072794402571,8538
2022-05-17,174.82596903836583,198.98448526444903,166.71492337531265,194.7090667108519,8411
2022-05-18,118.45210193563773,151.23447822308714,116.47967527396756,149.62587528823616,7320
2022-05-19,120.93493233367103,145.05524987565514,118.79955755483151,138.05177098698945,3105
2022-05-20,137.0472102791382,144.6358916233177,109.54260335151332,116.3035336931591,1307
2022-05-23,148.45229851910213,179.67853042883377,144.40228753322666,178.62056522610578,8737
2022-05-24,161.8254771530296,178.50579173450558,152.5100330819644,173.44439320755913,4359
2022-05-25,136.89136395697724,146.58175441267267,136.00126660801715,138.4355038524135,4176
2022-05-26,146.2534716133148,155.61510202882477,97.404084987828,102.51934139592294,2251
2022-05-27,174.74709381337567,189.03491143921877,165.56187850894446,183.89973277180107,6366
2022-05-30,103.66832028905979,113.17111252517387,92.10066174061231,101.14179834540737,2517
2022-05-31,125.24369443440207,175.7268676674654,123.67840230024466,170.3699779629051,7226
2022-06-01,171.33495858845524,200.9676159186048,167.66858158749068,197.0257109726057,6305
2022-06-02,189.52068376871995,198.0027150542489,137.57491881435337,143.76613281482034,6869
2022-06-03,151.16774421156663,156.0975713161475,121.90339165188126,123.49734049959528,9039
2022-06-06,153.21134852653157,175.20612610998342,143.53112680607418,170.48710100433817,5891
2022-06-07,110.71720113397761,186.61593909565678,101.56970784670101,181.7128142015585,5992
2022-06-08,144.74123668234546,163.11088162648218,143.07173489200076,154.64303160778474,2961
2022-06-09,153.2617266455023,205.02294294249515,152.05017203289245,196.70352752561462,3863
2022-06-10,124.24705036347297,128.2822502878751,104.31278733771346,105.16687216579611,7603
2022-06-13,126.9243230949381,153.81255842915806,117.82988645457179,150.4795598304528,5567
2022-06-14,137.72841631046225,176.76467497264628,135.79217821250765,171.845394732255,7513
2022-06-15,102.00711977777263,191.991772212289,97.84427049232909,186.2640471149179,5005
2022-06-16,132.20791655831783,134.5912886645978,113.43704753425898,117.925561190779,1183
2022-06-17,121.14480069965447,187.93989902352405,115.1546902575188,180.00034817636814,8755
2022-06-20,132.74973521779145,160.13553522917877,132.0323817803172,155.27070757185453,4358
2022-06-21,111.97621318192512,142.9958236831959,109.70862700791996,139.6553681989963,7615
2022-06-22,189.0527280739895,190.12093800362942,103.8565989887201,113.17150285790936,7797
2022-06-23,159.35924535540488,188.91802749492732,150.2751442827192,186.52957589089124,9728
2022-06-24,167.91023191444896,177.4030436320088,107.91441434391461,115.72732081797153,8678
2022-06-27,178.91712386073382,181.96812072892908,130.78477346472778,130.97878592090993,6698
2022-06-28,149.84421989290573,151.53281278657607,125.73448551128266,129.00455319624368,2273
2022-06-29,108.69202880874236,191.74813133563538,102.41244145531329,187.14140341908544,7653
2022-06-30,153.71065418185478,170.34117685449226,150.95875206412003,167.27029942088978,2096
2022-07-01,158.6841118020879,180.01973222184918,149.58824485155012,179.66813971913723,9002
2022-07-04,174.543947418433,177.77539959122717,118.70789526092548,125.0467898792499,5247
2022-07-05,143.16595462296794,167.92849620009457,142.44688744980348,162.4874099606999,6314
2022-07-06,112.75803027955638,162.69172203457452,103.66797439119935,157.17459831437486,4354
2022-07-07,128.37759057987245,186.848626890596,118.79992399811022,183.2830376788271,1270
2022-07-08,136.3082296398635,195.08173361065207,135.53110545594623,190.60870604812607,2186
2022-07-11,164.59172413316014,174.2469033155078,95.89207479912552,101.21567714773867,7305
2022-07-12,157.07783046689119,171.17547667818238,154.04418764474948,167.40199190587927,3398
2022-07-13,135.60967258978462,138.19194072238446,101.25518914715887,105.1835799119729,7995
2022-07-14,198.65152487929797,201.08619531996555,153.08935432818217,154.88586650773559,8299
2022-07-15,160.57748193568872,165.15512806273006,122.9825518842437,128.76327290436782,5182
2022-07-18,123.72267917359945,138.27286143938358,114.14288564111054,130.67765995221413,3230
2022-07-19,110.17824726204037,137.3557321871204,105.14752125932428,135.29585034523566,7511
2022-07-20,115.28591391843321,169.2222061763687,114.4567681044884,162.129244904961,1128
